year,month,date,spot,Flow,Temperature,pH,DO,BOD,COD,SS,EC,TN,NO3N,NH3N,TP,PO4P,TOC
2020,12,2020.12.16,함평천3,0.658,3.8,7.7,14.5,2.6,6.8,10.5,429,3.922,2.927,0.285,0.094,0.023,3.3
2021,01,2021.01.26,함평천3,0.992,8.6,7.6,13.3,3.1,7.8,34.9,526,5.615,4.854,0.571,0.203,0.070,4.7
2021,02,2021.02.02,함평천3,1.726,5.6,7.3,13.2,3.1,8.1,32.6,541,6.317,4.810,0.744,0.163,0.060,4.9
2021,02,2021.02.16,함평천3,0.583,6.1,7.5,12.3,2.4,7.0,21.6,511,4.956,3.373,0.861,0.113,0.021,4.1
2021,02,2021.02.23,함평천3,0.683,9.3,7.3,11.1,2.8,7.6,45.1,560,4.794,3.618,0.289,0.155,0.022,4.7
2021,03,2021.03.03,함평천3,3.022,8.7,7.4,10.7,2.4,10.8,43.1,442,9.840,7.630,0.824,0.304,0.158,6.4
2021,03,2021.03.09,함평천3,1.844,11.6,7.3,10.0,3.6,7.1,28.2,388,5.635,4.745,0.242,0.121,0.032,3.9
2021,03,2021.03.16,함평천3,1.785,13.9,7.1,10.0,2.5,7.2,39.7,443,4.501,3.520,0.302,0.141,0.028,4.7
2021,03,2021.03.23,함평천3,1.058,11.9,7.8,13.0,2.7,7.2,27.4,429,3.456,3.001,0.096,0.121,0.029,5.2
2021,03,2021.03.30,함평천3,3.514,13.6,7.2,8.4,3.3,7.9,38.4,300,5.563,4.496,0.279,0.148,0.045,5.0
2021,04,2021.04.06,함평천3,1.857,15.3,6.9,9.3,1.8,5.6,34.1,285,3.020,2.351,0.129,0.114,0.030,4.0
2021,04,2021.04.13,함평천3,3.844,15.1,7.3,9.4,2.9,7.9,44.6,322,4.136,3.075,0.356,0.230,0.089,5.7
2021,04,2021.04.20,함평천3,1.031,15.4,7.5,10.8,3.2,7.5,39.1,297,2.389,1.821,0.009,0.136,0.005,4.7
2021,05,2021.05.11,함평천3,0.573,18.6,7.0,8.8,3.4,10.4,49.4,370,2.200,1.263,0.135,0.181,0.031,4.9
2021,05,2021.05.18,함평천3,5.941,18.3,6.6,7.7,2.3,9.1,58.2,286,4.003,2.969,0.258,0.208,0.069,5.4
2021,05,2021.05.25,함평천3,1.762,21.3,7.0,6.3,2.0,9.4,65.0,324,2.852,1.325,0.374,0.222,0.045,5.7
2021,06,2021.06.02,함평천3,1.367,23.1,6.9,6.0,2.4,9.6,66.1,362,2.665,1.278,0.437,0.221,0.027,7.4
2021,06,2021.06.08,함평천3,2.336,24.9,7.2,7.8,3.2,12.2,55.1,364,3.051,1.089,0.670,0.220,0.058,9.1
2021,06,2021.06.15,함평천3,4.956,23.2,6.9,6.0,3.4,11.9,58.3,291,3.269,1.692,0.381,0.201,0.063,7.5
2021,06,2021.06.22,함평천3,2.631,25.1,6.7,6.5,5.3,11.9,55.1,302,2.706,1.155,0.261,0.184,0.037,7.7
2021,06,2021.06.29,함평천3,1.824,26.4,7.3,6.5,4.4,15.8,40.3,392,2.493,0.745,0.340,0.183,0.061,12.5
2021,07,2021.07.13,함평천3,3.319,29.0,6.8,5.7,2.7,7.8,40.7,236,2.824,1.953,0.239,0.191,0.114,6.0
2021,07,2021.07.20,함평천3,2.079,28.9,7.3,6.5,3.1,9.1,55.4,245,1.940,1.087,0.093,0.187,0.071,5.7
2021,07,2021.07.27,함평천3,1.591,28.3,6.7,6.5,3.4,9.0,53.3,222,1.713,0.761,0.200,0.208,0.098,7.0
2021,08,2021.08.10,함평천3,3.474,30.1,6.3,7.3,3.2,9.6,24.3,224,1.899,1.079,0.116,0.159,0.060,6.3
2021,08,2021.08.18,함평천3,1.465,27.4,7.2,8.8,3.0,8.1,35.7,241,1.598,0.751,0.220,0.181,0.113,6.6
2021,09,2021.09.07,함평천3,7.899,23.0,7.4,6.9,2.8,6.9,26.7,234,2.017,1.419,0.171,0.104,0.042,4.3
2021,09,2021.09.24,함평천3,1.830,22.6,6.9,6.5,3.3,6.6,31.7,258,2.666,1.704,0.298,0.192,0.107,5.3
2021,09,2021.09.28,함평천3,2.419,24.1,6.9,7.8,3.9,7.1,35.5,262,1.791,1.090,0.057,0.138,0.044,4.2
2021,10,2021.10.06,함평천3,1.403,24.2,7.5,7.3,3.7,7.5,39.1,263,1.790,1.063,0.031,0.143,0.043,5.5
2021,10,2021.10.13,함평천3,1.918,21.2,6.1,7.5,3.9,7.0,45.5,286,2.364,1.614,0.195,0.130,0.056,5.0
2021,10,2021.10.19,함평천3,1.222,15.6,7.1,8.3,2.3,4.6,30.4,284,2.403,1.727,0.103,0.121,0.035,5.3
2021,10,2021.10.26,함평천3,0.653,13.8,7.3,8.5,2.5,7.1,34.4,383,3.866,3.057,0.200,0.114,0.034,5.6
2021,11,2021.11.02,함평천3,0.428,14.7,6.5,9.6,3.9,7.4,42.3,524,5.465,4.437,0.204,0.109,0.034,6.3
2021,11,2021.11.09,함평천3,1.652,12.1,7.3,7.7,8.8,13.1,58.2,376,7.297,5.469,0.615,0.479,0.318,10.4
2021,11,2021.11.16,함평천3,1.260,10.9,7.5,9.6,3.3,6.4,24.0,356,2.944,2.156,0.216,0.112,0.056,4.6
2021,11,2021.11.23,함평천3,1.245,10.1,7.7,11.1,2.6,8.0,17.8,430,3.886,2.727,0.382,0.138,0.075,4.8
2021,12,2021.12.07,함평천3,0.780,6.8,7.0,11.1,2.6,7.3,14.5,522,4.837,4.047,0.192,0.158,0.105,5.5
2021,12,2021.12.14,함평천3,1.361,5.8,7.6,12.8,2.9,5.3,6.3,397,2.777,2.204,0.118,0.076,0.041,4.3
2022,01,2022.01.13,함평천3,0.511,3.5,8.2,16.2,3.1,7.1,10.5,439,4.893,3.588,0.611,0.080,0.016,6.1
2022,01,2022.01.18,함평천3,0.486,3.4,7.7,14.2,3.5,8.2,14.8,577,6.468,4.452,1.220,0.097,0.020,5.8
2022,01,2022.01.25,함평천3,0.632,6.1,7.3,12.1,3.9,8.8,29.0,616,6.419,4.315,1.202,0.098,0.041,6.9
2022,02,2022.02.08,함평천3,0.470,3.8,7.7,14.8,3.9,8.3,14.3,440,6.053,4.502,1.124,0.140,0.066,5.5
2022,02,2022.02.15,함평천3,0.448,6.2,7.2,11.4,5.6,8.9,29.9,532,6.825,4.752,1.043,0.102,0.016,5.8
2022,02,2022.02.22,함평천3,0.755,4.6,7.8,15.7,3.1,7.2,16.1,418,3.569,2.140,0.587,0.077,0.012,4.6
2022,03,2022.03.02,함평천3,0.380,7.5,7.6,12.8,5.3,9.8,28.1,552,6.781,4.677,1.320,0.120,0.009,6.4
2022,03,2022.03.08,함평천3,0.313,7.8,7.9,14.3,5.2,10.7,27.6,606,6.202,3.178,1.572,0.120,0.007,6.7
2022,03,2022.03.15,함평천3,0.274,12.8,6.9,5.8,6.5,10.9,45.7,549,4.750,2.311,1.443,0.169,0.038,7.7
2022,03,2022.03.22,함평천3,0.511,9.6,7.2,11.9,5.8,12.3,34.0,590,6.498,3.122,2.148,0.145,0.012,8.1
2022,03,2022.03.29,함평천3,2.885,11.4,7.3,10.3,6.4,9.4,36.7,369,7.571,6.154,0.564,0.187,0.095,7.4
2022,04,2022.04.05,함평천3,0.894,13.2,7.1,10.6,5.8,9.6,38.1,403,3.978,2.887,0.205,0.146,0.018,5.9
2022,04,2022.04.12,함평천3,0.576,19.6,7.7,10.0,10.5,13.0,56.7,499,3.460,2.228,0.359,0.134,0.000,7.1
2022,04,2022.04.19,함평천3,0.757,17.0,6.5,9.2,5.3,11.0,59.9,496,2.709,1.436,0.274,0.181,0.000,7.4
2022,05,2022.05.03,함평천3,1.525,17.4,6.9,7.9,3.3,7.8,39.1,283,2.177,1.305,0.164,0.114,0.005,5.8
2022,05,2022.05.10,함평천3,0.663,19.5,7.4,7.4,5.0,9.3,37.7,388,2.392,1.058,0.314,0.159,0.000,6.9
2022,05,2022.05.17,함평천3,0.473,19.1,6.9,6.5,6.1,10.4,52.9,482,3.318,1.479,0.501,0.156,0.000,7.9
2022,05,2022.05.24,함평천3,0.352,22.6,7.4,6.8,9.5,12.7,68.3,432,2.678,0.975,0.372,0.185,0.000,9.0
2022,05,2022.05.31,함평천3,1.663,21.3,6.8,5.2,7.3,15.6,65.0,430,2.822,0.575,0.862,0.261,0.072,11.2
2022,06,2022.06.08,함평천3,3.871,21.2,6.9,4.6,8.1,16.4,50.1,487,3.571,0.887,1.101,0.307,0.062,12.4
2022,06,2022.06.15,함평천3,5.358,22.6,6.8,6.0,4.9,15.4,41.8,418,2.273,0.498,0.423,0.221,0.030,11.2
2022,06,2022.06.21,함평천3,2.669,27.1,7.4,5.2,4.4,14.9,43.9,382,2.088,0.631,0.319,0.162,0.033,10.9
2022,06,2022.06.28,함평천3,1.526,26.6,6.8,5.3,4.8,16.2,52.0,387,3.215,1.080,0.719,0.246,0.058,11.9
2022,07,2022.07.05,함평천3,1.643,28.4,7.2,4.9,4.6,15.4,49.0,401,2.116,0.533,0.351,0.244,0.071,12.7
2022,07,2022.07.12,함평천3,0.902,28.6,7.0,3.5,4.3,14.0,55.6,397,2.026,0.525,0.341,0.207,0.056,10.2
2022,07,2022.07.19,함평천3,4.863,25.4,6.5,5.2,5.4,9.4,42.0,292,4.685,3.504,0.361,0.229,0.089,7.4
2022,07,2022.07.26,함평천3,1.441,26.6,6.6,5.1,2.9,8.7,31.5,311,4.175,2.788,0.456,0.241,0.097,7.2
2022,08,2022.08.09,함평천3,0.901,29.5,7.1,4.7,3.1,10.9,55.8,367,2.261,1.277,0.215,0.236,0.072,7.2
2022,08,2022.08.23,함평천3,2.546,27.7,7.4,4.3,2.5,8.6,35.6,331,1.736,0.840,0.281,0.198,0.074,6.0
2022,08,2022.08.30,함평천3,0.969,23.7,7.2,5.9,1.9,8.9,39.6,351,1.760,0.931,0.205,0.158,0.039,6.9
2022,09,2022.09.14,함평천3,0.896,24.4,7.2,3.9,3.5,8.9,31.9,406,3.188,2.139,0.460,0.198,0.060,7.1
2022,09,2022.09.20,함평천3,0.456,24.9,7.1,6.1,2.7,9.1,41.5,400,1.545,0.853,0.095,0.157,0.035,6.9
2022,09,2022.09.27,함평천3,3.504,20.9,7.1,6.0,3.1,7.9,37.0,336,1.778,0.911,0.348,0.183,0.038,5.8
2022,10,2022.10.06,함평천3,1.286,20.2,6.7,4.3,3.1,9.8,30.8,332,3.227,2.170,0.319,0.238,0.100,7.3
2022,10,2022.10.12,함평천3,0.693,15.6,7.5,6.5,2.3,7.1,41.8,434,3.030,2.115,0.376,0.161,0.025,5.9
2022,10,2022.10.18,함평천3,0.583,15.9,7.5,8.5,1.8,8.3,47.9,454,2.890,1.941,0.194,0.147,0.024,5.9
2022,10,2022.10.25,함평천3,0.159,14.0,7.1,7.6,3.2,8.1,31.1,540,3.610,2.552,0.382,0.102,0.017,5.9
2022,11,2022.11.08,함평천3,0.333,10.8,7.1,9.4,2.6,7.7,18.3,603,3.376,1.797,0.926,0.133,0.043,6.3
2022,11,2022.11.22,함평천3,0.407,11.9,7.4,9.1,4.1,9.2,25.1,519,4.581,2.631,0.541,0.199,0.031,7.0
2022,12,2022.12.06,함평천3,0.357,4.2,6.9,12.6,1.4,7.5,9.8,671,4.687,3.670,0.365,0.137,0.066,5.9
2022,12,2022.12.13,함평천3,0.525,5.4,7.2,12.3,1.8,8.6,18.1,697,5.622,4.513,0.402,0.160,0.069,5.9
2023,01,2023.01.10,함평천3,0.309,4.4,6.8,14.0,3.0,8.7,9.6,771,5.789,4.565,0.582,0.214,0.120,5.9
2023,01,2023.01.17,함평천3,0.492,4.0,6.5,10.4,3.0,9.5,15.9,611,6.541,4.919,0.478,0.222,0.141,6.9
2023,01,2023.01.31,함평천3,0.597,3.5,7.0,11.8,2.6,7.6,12.7,837,7.149,5.619,0.804,0.174,0.095,5.4
2023,02,2023.02.07,함평천3,0.429,4.6,7.4,13.4,1.9,8.6,15.5,724,6.307,4.712,0.495,0.185,0.105,6.0
2023,02,2023.02.14,함평천3,0.558,6.2,7.3,11.7,2.9,8.9,25.1,647,5.529,3.564,0.925,0.166,0.057,5.8
2023,02,2023.02.21,함평천3,0.721,5.4,7.9,13.4,3.2,6.9,9.7,561,3.390,2.338,0.320,0.099,0.023,4.8
2023,02,2023.02.28,함평천3,0.404,7.1,7.5,12.6,3.9,8.4,18.3,618,4.007,2.752,0.283,0.133,0.034,6.1
2023,03,2023.03.07,함평천3,0.362,9.7,8.2,13.6,4.2,9.7,37.2,572,3.488,2.401,0.046,0.186,0.027,6.8
2023,03,2023.03.14,함평천3,0.403,9.7,7.5,10.2,5.1,9.8,38.4,666,3.494,1.971,0.493,0.185,0.039,7.0
2023,03,2023.03.21,함평천3,0.273,13.3,7.8,11.0,4.4,12.5,55.5,628,2.859,1.975,0.075,0.161,0.009,7.3
2023,04,2023.04.04,함평천3,0.215,16.3,7.9,10.7,5.7,12.3,48.5,635,2.733,1.844,0.037,0.145,0.004,7.4
2023,04,2023.04.11,함평천3,0.927,15.0,7.2,8.1,2.8,9.3,40.0,530,6.058,4.621,0.402,0.152,0.041,6.1
2023,04,2023.04.18,함평천3,0.673,16.7,7.5,8.3,3.1,9.7,42.7,579,4.459,3.344,0.156,0.128,0.019,6.4
2023,04,2023.04.26,함평천3,0.523,14.4,7.3,6.9,3.5,9.7,40.2,607,2.604,1.499,0.190,0.124,0.019,6.2
2023,05,2023.05.09,함평천3,1.636,18.1,7.5,7.3,2.6,9.8,31.4,390,6.099,4.885,0.277,0.179,0.080,7.0
2023,05,2023.05.16,함평천3,0.510,20.7,7.5,9.4,4.4,12.8,53.5,478,3.214,2.197,0.065,0.158,0.015,7.5
2023,05,2023.05.23,함평천3,0.832,19.2,7.3,5.4,3.4,12.0,53.0,490,2.957,1.507,0.336,0.174,0.032,10.4
2023,05,2023.05.31,함평천3,0.538,23.9,7.0,4.8,4.8,13.9,37.4,430,4.548,1.877,1.117,0.234,0.112,9.7
2023,06,2023.06.07,함평천3,3.057,23.0,7.1,5.6,4.3,13.1,47.2,402,2.861,1.316,0.334,0.148,0.031,9.3
2023,06,2023.06.14,함평천3,1.723,24.7,7.3,5.3,4.1,16.7,48.5,490,2.672,0.818,0.298,0.200,0.048,11.6
2023,06,2023.06.20,함평천3,2.563,25.8,7.2,5.6,4.4,15.8,57.2,469,2.290,0.933,0.191,0.168,0.041,11.5
2023,07,2023.07.12,함평천3,0,24.0,6.8,5.5,3.6,14.6,312.1,156,2.703,1.648,0.177,0.828,0.287,10.4
2023,07,2023.07.27,함평천3,0,24.9,7.0,6.5,5.3,6.7,52.1,186,3.090,2.469,0.139,0.225,0.120,5.2
2023,08,2023.08.01,함평천3,3.999,27.8,7.3,7.9,3.9,7.7,47.4,253,2.971,2.295,0.051,0.169,0.055,5.7
2023,08,2023.08.08,함평천3,9.285,29.8,6.9,5.9,2.5,7.6,44.6,186,1.833,1.296,0.127,0.163,0.068,5.7
2023,08,2023.08.17,함평천3,2.380,28.6,7.0,6.3,3.3,8.7,49.2,225,1.615,0.973,0.123,0.167,0.035,6.3
2023,08,2023.08.29,함평천3,5.540,27.3,7.2,6.2,3.8,9.5,83.2,267,2.379,1.381,0.232,0.330,0.113,7.0
2023,09,2023.09.05,함평천3,2.936,28.2,7.1,6.5,3.2,8.0,35.0,245,1.780,1.090,0.107,0.140,0.046,6.1
2023,09,2023.09.12,함평천3,4.355,26.2,7.1,6.1,2.4,7.7,34.8,263,1.565,0.940,0.070,0.156,0.045,6.2
2023,09,2023.09.19,함평천3,11.269,25.0,7.2,6.7,2.2,7.3,29.3,205,2.340,1.805,0.128,0.168,0.079,5.5
2023,09,2023.09.26,함평천3,5.561,23.3,7.1,6.3,2.9,6.4,30.6,229,2.297,1.853,0.120,0.142,0.057,5.3
2012,01,2012.01.03,황룡강5,0,3.7,9.4,17.9,4.5,6.4,12.8,276,1.794,1.277,0.098,0.047,0.000,3.4
2012,01,2012.01.10,황룡강5,0,3.7,9.1,16.6,4.6,7.5,9.6,310,1.956,1.345,0.058,0.046,0.004,3.3
2012,01,2012.01.17,황룡강5,0,4.1,8.5,15.3,5.3,7.3,12.8,289,1.941,1.313,0.189,0.041,0.001,3.5
2012,01,2012.01.26,황룡강5,0,1.7,8.3,15.1,6.7,10.1,16.4,310,1.583,1.089,0.112,0.062,0.000,4.0
2012,01,2012.01.30,황룡강5,0,2.5,9.6,16.9,10.0,9.3,13.2,322,1.661,1.187,0.210,0.076,0.004,3.9
2012,02,2012.02.06,황룡강5,0,3.1,9.2,15.7,4.2,7.6,14.8,329,1.966,1.246,0.052,0.071,0.003,4.0
2012,02,2012.02.13,황룡강5,0,4.6,9.4,15.8,3.8,6.5,16.8,331,2.009,1.358,0.157,0.068,0.007,3.9
2012,02,2012.02.21,황룡강5,0,3.3,8.8,15.3,2.8,6.8,12.8,318,2.126,1.372,0.158,0.064,0.000,4.4
2012,02,2012.02.27,황룡강5,0,4.4,9.0,14.8,3.4,6.9,13.6,332,1.788,1.210,0.075,0.064,0.002,4.7
2012,03,2012.03.09,황룡강5,0,8.3,8.7,13.8,5.5,8.0,14.8,270,7.384,2.457,3.041,0.177,0.092,4.7
2012,03,2012.03.13,황룡강5,0,6.7,8.5,14.3,4.3,6.8,13.2,355,8.648,2.808,4.101,0.212,0.138,4.6
2012,03,2012.03.20,황룡강5,0,8.1,8.9,13.4,3.2,7.9,13.2,299,9.207,2.466,6.080,0.431,0.375,3.6
2012,03,2012.03.27,황룡강5,0,8.3,8.8,13.3,3.9,7.8,19.2,275,5.036,2.453,1.858,0.208,0.084,4.5
2012,04,2012.04.02,황룡강5,0,13.0,9.1,13.9,6.1,9.0,24.0,281,2.315,1.545,0.124,0.049,0.002,3.4
2012,04,2012.04.09,황룡강5,0,16.7,8.9,12.1,2.7,5.8,13.2,272,2.387,1.980,0.134,0.039,0.006,2.9
2012,04,2012.04.16,황룡강5,0,17.2,8.0,11.6,3.4,6.1,16.4,249,2.092,1.213,0.170,0.031,0.005,6.1
2012,04,2012.04.24,황룡강5,0,16.2,7.6,11.0,4.2,7.6,9.2,222,2.105,1.549,0.103,0.039,0.007,4.0
2012,05,2012.05.01,황룡강5,0,17.9,7.6,9.9,3.1,5.6,15.2,203,2.243,1.604,0.262,0.033,0.004,3.1
2012,05,2012.05.07,황룡강5,0,21.5,7.8,8.9,2.7,4.8,14.0,199,1.794,0.821,0.128,0.070,0.007,3.3
2012,05,2012.05.17,황룡강5,0,20.8,7.2,7.5,1.7,5.0,10.0,212,1.266,0.407,0.183,0.057,0.018,3.2
2012,05,2012.05.21,황룡강5,0,22.4,7.6,8.0,1.4,5.2,8.8,222,0.987,0.399,0.110,0.061,0.007,3.5
2012,05,2012.05.29,황룡강5,0,23.3,7.9,7.9,1.8,7.3,12.4,96,0.739,0.123,0.510,0.063,0.010,4.8
2012,06,2012.06.05,황룡강5,5.316,24.1,6.9,8.2,2.3,7.4,7.1,218,1.736,0.479,0.327,0.051,0.016,5.3
2012,06,2012.06.14,황룡강5,2.938,27.3,7.6,7.9,3.4,7.2,7.3,214,1.481,0.475,0.195,0.059,0.035,5.5
2012,06,2012.06.19,황룡강5,6.530,25.5,7.6,8.6,5.1,6.9,9.2,161,1.106,0.286,0.155,0.062,0.029,5.1
2012,06,2012.06.28,황룡강5,4.533,25.7,7.6,7.5,1.7,7.4,7.5,210,1.219,0.292,0.172,0.066,0.029,8.8
2012,07,2012.07.04,황룡강5,0,25.6,7.3,8.1,2.9,6.8,20.3,226,3.240,1.068,0.075,0.108,0.036,6.9
2012,07,2012.07.12,황룡강5,0,23.9,6.9,7.9,2.2,7.3,15.2,155,2.839,1.735,0.279,0.134,0.090,5.0
2012,07,2012.07.16,황룡강5,0,22.6,7.1,8.7,1.3,6.1,22.4,122,2.661,2.078,0.095,0.082,0.061,3.6
2012,07,2012.07.26,황룡강5,0,29.8,8.0,9.9,2.8,6.0,5.5,164,1.864,1.251,0.057,0.057,0.004,3.5
2012,07,2012.07.31,황룡강5,0,31.1,7.5,6.3,2.3,6.1,5.8,180,0.990,0.521,0.078,0.050,0.008,4.2
2012,08,2012.08.08,황룡강5,8.446,30.3,7.7,7.4,2.4,8.4,10.9,189,0.592,0.191,0.040,0.061,0.015,4.4
2012,08,2012.08.14,황룡강5,24.562,27.9,7.3,7.9,1.9,7.3,6.8,195,1.276,0.776,0.156,0.092,0.000,4.7
2012,08,2012.08.23,황룡강5,20.599,25.8,7.2,10.3,1.2,6.7,14.9,170,1.535,1.091,0.107,0.076,0.069,3.6
2012,08,2012.08.27,황룡강5,0,25.7,7.8,10.4,1.4,6.3,6.8,130,1.633,1.435,0.047,0.045,0.033,3.0
2012,09,2012.09.04,황룡강5,0,24.4,6.7,8.2,1.1,5.6,17.3,105,1.804,1.408,0.069,0.029,0.024,2.1
2012,09,2012.09.11,황룡강5,0,23.5,7.4,8.3,1.0,4.8,8.9,128,1.839,1.381,0.038,0.041,0.030,2.0
2012,09,2012.09.18,황룡강5,0,20.5,7.8,10.7,1.4,5.3,33.0,89,1.653,1.226,0.038,0.058,0.047,2.6
2012,09,2012.09.25,황룡강5,16.568,22.9,7.0,9.7,1.5,4.0,3.2,127,1.534,1.229,0.042,0.031,0.010,1.5
2012,10,2012.10.05,황룡강5,12.781,20.9,7.5,9.7,2.2,5.7,7.9,158,1.441,1.036,0.052,0.036,0.002,2.0
2012,10,2012.10.08,황룡강5,8.047,21.2,7.7,9.1,2.5,5.5,12.9,150,1.415,1.032,0.034,0.030,0.002,2.0
2012,10,2012.10.16,황룡강5,3.673,17.7,7.6,9.0,2.4,5.0,8.2,204,1.287,1.034,0.063,0.018,0.004,2.9
2012,10,2012.10.24,황룡강5,5.598,15.6,7.3,10.2,2.8,6.5,23.2,212,1.744,0.982,0.061,0.056,0.021,3.7
2012,10,2012.10.30,황룡강5,7.033,15.3,7.5,10.3,1.8,5.1,10.0,206,1.773,1.297,0.083,0.070,0.053,3.3
2012,11,2012.11.08,황룡강5,3.973,12.7,7.8,11.9,1.2,4.6,5.9,209,1.792,1.349,0.019,0.037,0.017,2.7
2012,11,2012.11.12,황룡강5,6.039,10.9,7.7,13.5,1.4,4.3,6.4,226,1.601,1.311,0.006,0.029,0.011,2.4
2012,11,2012.11.20,황룡강5,5.472,8.4,7.7,12.2,1.6,4.9,8.5,224,1.792,1.349,0.019,0.051,0.018,2.4
2012,11,2012.11.28,황룡강5,7.270,6.9,7.7,12.2,1.8,4.7,13.2,216,1.859,1.356,0.009,0.052,0.009,2.3
2012,12,2012.12.04,황룡강5,4.329,5.2,8.4,14.0,2.7,5.5,12.3,236,2.086,1.323,0.141,0.058,0.010,2.2
2012,12,2012.12.12,황룡강5,5.691,2.9,7.7,13.9,2.9,5.9,8.3,253,2.375,1.848,0.073,0.049,0.004,2.7
2012,12,2012.12.17,황룡강5,12.432,5.4,7.0,13.2,1.9,6.0,12.5,259,2.644,2.169,0.215,0.078,0.022,1.7
2012,12,2012.12.26,황룡강5,6.685,0.7,7.1,14.5,1.3,6.7,5.6,224,2.481,2.054,0.116,0.048,0.014,1.4
2013,01,2013.01.04,황룡강5,5.132,0.7,7.6,13.5,1.3,4.0,2.3,269,2.695,2.115,0.162,0.045,0.017,2.7
2013,01,2013.01.10,황룡강5,3.850,0.8,7.0,13.8,1.9,4.7,3.9,282,2.620,2.059,0.178,0.052,0.019,2.6
2013,01,2013.01.15,황룡강5,4.016,1.6,7.3,13.1,1.9,4.4,3.2,304,2.777,2.024,0.189,0.047,0.016,3.7
2013,01,2013.01.23,황룡강5,12.080,3.9,7.3,13.9,2.4,4.4,14.6,268,2.847,2.040,0.191,0.057,0.024,3.5
2013,01,2013.01.23,황룡강5,7.913,1.7,7.1,14.8,3.0,4.3,5.9,227,2.848,2.245,0.191,0.032,0.017,2.5
2013,02,2013.02.06,황룡강5,0,4.4,7.3,13.4,1.8,5.4,16.3,197,2.681,2.141,0.130,0.054,0.023,3.2
2013,02,2013.02.12,황룡강5,10.213,2.5,7.6,14.2,1.3,4.2,7.1,195,2.711,2.150,0.134,0.040,0.019,2.2
2013,02,2013.02.18,황룡강5,18.991,3.9,7.1,14.1,1.2,3.9,4.5,164,1.778,1.282,0.072,0.028,0.010,2.2
2013,02,2013.02.25,황룡강5,15.978,4.2,7.6,12.8,1.2,4.0,3.9,131,1.296,1.030,0.020,0.021,0.004,2.2
2013,03,2013.03.07,황룡강5,2.847,8.4,7.3,13.4,2.4,5.3,5.7,157,1.556,2.125,0.035,0.060,0.004,3.3
2013,03,2013.03.13,황룡강5,5.752,11.3,7.5,9.4,5.5,9.1,27.5,176,2.496,1.833,0.716,0.089,0.022,5.3
2013,03,2013.03.19,황룡강5,0,11.1,7.2,10.6,3.6,7.8,26.8,184,2.775,2.262,0.327,0.091,0.064,4.8
2013,03,2013.03.27,황룡강5,6.663,10.5,7.5,12.0,1.9,4.9,13.2,176,2.259,2.368,0.019,0.053,0.023,3.3
2013,04,2013.04.01,황룡강5,4.075,11.9,7.3,11.2,3.3,6.0,15.7,193,1.894,1.252,0.018,0.052,0.007,3.3
2013,04,2013.04.10,황룡강5,5.500,10.6,8.5,12.0,4.1,6.2,14.5,205,1.668,0.988,0.016,0.026,0.002,3.6
2013,04,2013.04.17,황룡강5,3.200,18.4,8.6,10.8,5.0,7.7,16.6,208,1.429,0.663,0.037,0.057,0.002,4.6
2013,04,2013.04.22,황룡강5,2.484,15.6,8.3,11.6,4.5,7.5,14.0,184,1.180,0.414,0.053,0.047,0.007,3.7
2013,04,2013.04.30,황룡강5,6.617,16.6,7.7,10.4,2.4,6.1,18.6,209,1.335,0.560,0.135,0.044,0.015,3.6
2013,05,2013.05.07,황룡강5,3.107,19.8,7.5,9.2,3.4,6.3,21.7,219,1.152,0.396,0.144,0.053,0.013,3.4
2013,05,2013.05.13,황룡강5,2.692,23.5,7.8,8.9,2.8,6.5,9.4,218,1.091,0.459,0.066,0.048,0.008,4.0
2013,05,2013.05.20,황룡강5,6.691,20.6,7.4,8.0,3.4,6.6,13.0,257,0.933,0.268,0.198,0.035,0.002,4.4
2013,05,2013.05.28,황룡강5,0,20.0,6.7,8.5,4.2,10.0,30.2,143,2.519,1.408,0.318,0.121,0.068,5.6
2013,06,2013.06.03,황룡강5,8.375,22.1,7.3,9.6,2.6,6.3,8.5,233,2.515,1.401,0.288,0.045,0.031,4.3
2013,06,2013.06.11,황룡강5,6.878,25.2,7.5,7.7,2.6,7.3,8.7,196,1.526,0.751,0.082,0.046,0.019,5.0
2013,06,2013.06.17,황룡강5,6.090,26.3,7.3,8.0,2.8,6.1,9.5,196,1.603,0.888,0.071,0.080,0.040,4.1
2013,06,2013.06.26,황룡강5,9.811,25.3,6.6,9.2,1.3,7.0,7.3,192,1.949,1.305,0.119,0.060,0.034,5.6
2013,07,2013.07.02,황룡강5,21.858,27.4,7.6,5.9,2.6,7.5,16.0,185,1.333,0.525,0.008,0.090,0.007,4.7
2013,07,2013.07.08,황룡강5,0.000,23.0,7.2,7.9,1.4,5.9,32.1,124,2.506,1.926,0.121,0.140,0.070,3.7
2013,07,2013.07.16,황룡강5,11.113,28.4,8.5,10.5,2.4,5.2,7.7,219,1.769,1.283,0.003,0.031,0.011,3.7
2013,07,2013.07.22,황룡강5,12.260,28.6,8.0,8.5,2.5,5.9,7.2,109,1.345,0.813,0.016,0.057,0.005,3.4
2013,07,2013.07.30,황룡강5,0,27.2,7.2,6.9,1.8,6.0,11.0,322,1.676,1.054,0.003,0.111,0.015,3.9
2013,08,2013.08.05,황룡강5,0,28.8,7.4,7.6,2.3,5.6,19.7,160,1.427,0.996,0.058,0.057,0.027,4.7
2013,08,2013.08.12,황룡강5,6.006,32.1,7.9,7.9,2.3,5.7,8.7,175,0.882,0.458,0.043,0.069,0.020,4.6
