date,WT,pH,EC,DO,TOC,TN,TP,Chla,pct,Temp
2014-12-06,7.8,6.9,336,7.2,2.8,3.856,0.143,2.9,0.5,-0.8
2014-12-07,7.5,6.9,340,8.1,2.7,3.74,0.142,2.4,,1.1
2014-12-08,7.4,6.9,383,7.9,2.8,3.831,0.152,4.7,2.5,1.7
2014-12-09,7.1,6.9,397,8.8,2.8,3.562,0.135,4.3,,1.1
2014-12-10,7.3,6.9,399,8.6,2.8,3.894,0.137,4.3,1,4.6
2014-12-11,7.5,6.9,396,7.6,2.8,4.172,0.136,4.2,0.5,3.3
2014-12-12,7.2,6.9,394,7.6,2.6,4.017,0.135,4.4,1.5,0.8
2014-12-13,7.1,6.9,413,8,2.6,3.914,0.093,4.5,1,-0.7
2014-12-14,7.2,6.9,422,7.6,2.6,3.974,0.088,4.6,0,0.5
2014-12-15,7.1,6.9,423,7.7,2.6,4.053,0.069,3.6,0.5,4
2014-12-16,7,7,428,7.6,2.6,4.406,0.066,4,8.1,0.4
2014-12-17,6.6,7,445,7,2.9,4.291,0.113,4.1,2.5,-4.5
2014-12-18,6,7,417,7.8,2.5,3.84,0.091,3.8,0,-2.3
2014-12-19,5.7,7,417,7.8,2.5,4.049,0.097,3.9,2,0.4
2014-12-20,5.2,7,419,9.5,2.2,3.655,0.087,3.2,3,2.1
2014-12-21,5,6.9,498,8.5,2.5,3.962,0.1,3.3,4.7,-1.5
2014-12-22,5.3,6.9,470,8.8,2.5,3.948,0.089,2.9,0.7,-0.1
2014-12-23,6,6.9,446,8,2.7,3.747,0.098,2.1,,2.7
2014-12-24,6.1,6.9,437,8.9,2.5,3.439,0.074,2.3,,4.7
2014-12-25,6.1,7,436,9.3,2.5,3.402,0.076,2.4,,1.3
2014-12-26,6.1,7,498,9,2.5,3.48,0.086,2.8,,-0.2
2014-12-27,6.1,7,460,9.8,2.6,3.227,0.069,2.5,,1.3
2014-12-28,6.1,7,443,9.6,2.5,3.583,0.06,2.9,,1.4
2014-12-29,6.4,7,429,9.6,2.6,3.926,0.06,3.2,0.3,4.5
2014-12-30,6.4,7,409,9.5,3,4.525,0.063,3.7,,5.5
2014-12-31,6.5,7,405,9.2,2.4,5.546,0.054,3.9,2.7,1.3
2015-01-01,5.9,7,406,9.5,2.3,5.449,0.05,3.9,5,-3.7
2015-01-02,5.7,7,398,9.9,2.2,4.685,0.049,4,4.6,-2.3
2015-01-03,5.5,7,399,9.8,2.3,4.142,0.046,4.1,,-1.9
2015-01-04,6,7,416,9.3,2.3,4.544,0.061,4.5,,3.4
2015-01-05,6,7,427,8.9,2.3,4.676,0.088,5.9,12,5.2
2015-01-06,6.8,7,513,7.9,2.5,5.492,0.128,6.3,1.5,2.5
2015-01-07,6.6,7,450,8.2,2.4,5.148,0.134,5.3,,-1.4
2015-01-08,6,7,383,7.4,2.4,5.007,0.152,5.2,,-0.3
2015-01-09,5.6,7,351,7.8,2.1,4.513,0.138,5.6,,2
2015-01-10,5.5,7,370,8,2,4.718,0.105,5.2,,3
2015-01-11,5.7,7,378,8.5,1.9,5.126,0.091,5.2,,1.4
2015-01-12,5.6,7,379,9.3,2.3,4.826,0.068,4.8,,-0.1
2015-01-13,5.8,7,379,9.1,2.8,4.94,0.069,4.6,,3.3
2015-01-14,6.1,7,380,8.9,2.7,5.414,0.064,5.9,,4.8
2015-01-15,6.1,7,365,8.9,2.5,5.094,0.062,5.6,,3.5
2015-01-16,6,6.9,349,8.7,2.5,5.015,0.067,6.6,0.5,1.7
2015-01-17,6,7,363,8.5,2.8,5.725,0.076,6.7,,0.2
2015-01-18,6.2,7,377,8.2,3,6.344,0.075,8.5,1.5,0.3
2015-01-19,6.1,7,365,8.4,2.8,,,5.5,,3.3
2015-01-20,6.3,7,362,8.6,2.9,,,5.9,,2.6
2015-01-21,6.1,7,350,8.9,2.7,5.711,,6.1,6.5,4.2
2015-01-22,6.5,7,368,8.5,,6.23,0.083,7.1,,3.6
2015-01-23,7.1,7,388,8,3.4,6.875,0.089,7.1,,2.3
2015-01-24,7.4,7,373,8,3.4,6.613,0.098,6.1,,3.7
2015-01-25,7.5,7,384,7.8,3.3,6.682,0.072,7.4,8,6.5
2015-01-26,8,6.9,394,4.8,,,,7.5,1,6.7
2015-01-27,7.9,6.9,392,6.2,3.6,,,8.4,,0.5
2015-01-28,7.5,6.9,392,7.2,3.4,,,8,,-1.5
2015-01-29,7.3,6.9,408,6.7,3.5,,,8.9,6.5,0
2015-01-30,6.9,6.9,382,5.1,3.8,8.152,0.135,8.5,0.1,0
2015-01-31,6.2,7,371,7,3.5,7.539,0.105,10.1,0,-1.8
2015-02-01,5.8,7,379,8.4,3.3,7.415,0.064,10.4,,-0.8
2015-02-02,5.8,6.9,392,8,3.2,7.585,0.055,10.1,,1.6
2015-02-03,6.3,6.9,412,6.3,3.6,8.188,0.101,8.9,,1.5
2015-02-04,6.4,7,412,5.5,3.8,8.517,0.142,9.7,,1.5
2015-02-05,6.3,7,407,7.1,3.3,8.079,0.089,11.1,0.4,1.3
2015-02-06,6.7,7,418,7.9,3.4,8.372,0.061,11.8,,2.5
2015-02-07,6.8,7,413,8.1,3.4,8.576,0.051,13.5,,2.5
2015-02-08,6.3,7.1,421,8.2,3.4,8.801,0.057,13.2,0,-4
2015-02-09,5.7,7.1,421,8.7,3.3,8.568,0.067,14.7,0,-3.1
2015-02-10,6,7.1,421,9,3.2,8.563,0.067,16.7,,3.6
2015-02-11,6.2,7.1,423,9.1,3.3,8.604,0.062,28.7,,5.6
2015-02-12,6.4,7.1,430,8.9,3.6,8.61,0.053,26.3,0,1.5
2015-02-13,6.1,7.2,413,9.2,3.3,8.046,0.044,27.5,,0
2015-02-14,7,7.1,431,8.8,3.5,8.844,0.047,24,,3.3
2015-02-15,7.2,7.1,427,8.7,3.4,9.019,0.056,30.6,10.5,7.2
2015-02-16,7.7,7.1,436,7.5,3.4,9.031,0.079,25.7,4.5,7.1
2015-02-17,8.1,7.1,452,6.7,3.5,9.292,0.103,24.2,0,4.4
2015-02-18,8.4,7,460,6.1,3.7,9.46,0.079,18.9,0,2.5
2015-02-19,8.4,7,437,4.5,3.9,8.758,0.115,21.6,,4.2
2015-02-20,8.4,7,406,4.2,4,8.198,0.178,26.2,,5.8
2015-02-21,8.2,7,388,5.3,3.4,7.595,0.139,27.7,3.5,9
2015-02-22,8.6,7,381,6.4,3.2,7.388,0.098,33.7,1.5,5.8
2015-02-23,8.9,7,390,7,3.3,7.643,0.086,43.6,,3.6
2015-02-24,9.2,7,391,7.8,3.2,7.883,0.055,40.4,,4.3
2015-02-25,9.5,7,375,7.7,3.3,8.116,0.043,43.8,,5.7
2015-02-26,9.4,7,373,6.6,3.4,8.552,0.056,39.7,,4.2
2015-02-27,9.1,7,377,6.4,4,8.811,0.087,47.5,,0.7
2015-02-28,8.8,7,365,7.1,4.8,8.512,0.101,57.9,3.5,2.8
2015-03-01,8.6,7,365,7.3,4.7,8.425,0.107,59.9,1,3.3
2015-03-02,9.5,7,387,8.1,4.9,8.817,0.091,57,,4.4
2015-03-03,9.5,7,390,8.7,4.7,8.87,0.081,62.8,4,4.1
2015-03-04,8.3,7.1,387,8.3,4.6,8.6,0.069,53,0,0.4
2015-03-05,8.4,7.1,395,8.4,4.8,8.478,0.075,57,,1.8
2015-03-06,8.7,7.1,391,8.1,5,8.209,0.092,68.8,,5.1
2015-03-07,9.5,7.1,408,8,5.3,8.476,0.097,80,,6
2015-03-08,9.8,7.2,393,9.1,4.9,8.179,0.099,102.1,,8.6
2015-03-09,9.5,7.2,399,8.6,4.6,8.198,0.1,104.4,0.5,4.4
2015-03-10,8.8,7.2,410,8.6,5,8.228,0.084,97.9,0,-1
2015-03-11,8.9,7.2,413,9.3,5.2,8.365,0.076,102.4,0,3.9
2015-03-12,9.2,7.4,411,10.5,5.2,8.3,0.081,119.6,,5.1
2015-03-13,9.5,7.3,428,10.2,5.2,8.502,0.059,116.2,3.5,5.8
2015-03-14,10,7.3,434,10,5.3,8.421,0.063,99.6,,5.4
2015-03-15,10.6,7.5,429,11.8,5.5,8.412,0.077,124.4,,7.8
2015-03-16,12.4,7.5,439,12,5.9,8.772,0.08,117.9,,12.8
2015-03-17,13.3,7.6,440,12.7,5.7,8.781,0.081,114.3,,14.6
2015-03-18,13,7.2,451,8.8,5.6,9.035,0.083,92.5,26.5,12
2015-03-19,14,7,462,4.9,5.7,9.433,0.128,47.3,1,13.4
2015-03-20,14.7,7,440,4.2,6.5,9.113,0.161,56.9,,13.6
2015-03-21,15.3,7,370,4.6,4.4,7.432,0.167,74.7,,13.6
2015-03-22,15.2,7,343,6.1,4,6.443,0.14,105.5,,10.1
2015-03-23,14.3,7.1,343,6.3,3.7,6.016,0.131,101.5,,5.8
2015-03-24,14.1,7.1,360,6.8,3.8,6.306,0.128,109.3,,5.7
2015-03-25,15.2,7.8,378,11.5,,6.461,0.115,123.1,,6.5
2015-03-26,15,7.8,393,11.3,4.2,6.688,0.096,116.7,,8.4
2015-03-27,14.5,8,402,12.6,4,6.866,0.093,108.7,,9.9
2015-03-28,14.3,8.8,414,16.3,4,7.353,0.107,103.7,,11.4
2015-03-29,14.7,8.7,415,16.3,3.8,7.667,0.1,112.2,,13.2
2015-03-30,15.7,8.8,410,16.7,3.8,8.119,0.104,123.2,,15.3
2015-03-31,15,7.9,406,12.2,3.6,8.121,0.08,77,0,15.2
2015-04-01,15.7,7.7,414,12,3.5,8.498,0.08,78,0,16
2015-04-02,14.9,7.3,418,8.8,3.6,8.313,0.05,27,4,15.6
2015-04-03,16,7.3,434,7.7,4.1,8.935,0.07,32.5,7,12.4
2015-04-04,16.2,7.2,426,6.5,4.1,8.855,0.108,28.4,26,12.7
2015-04-05,16.3,7,434,4,4.4,9.131,0.149,20.3,4.5,12.5
2015-04-06,15.3,6.9,318,1.7,4,6.791,0.192,15.2,6,11
2015-04-07,14.9,6.9,286,3.3,3.5,5.286,0.158,15.1,,8.1
2015-04-08,15.3,6.9,289,4.2,3.4,5.065,0.127,18.3,,9.3
2015-04-09,16,7.1,301,7.4,3.5,5.872,0.132,46.9,,10.8
2015-04-10,16.8,7.7,297,11.8,3.5,6.033,0.137,92.7,,12
2015-04-11,17,8.3,296,14.9,3.4,5.859,0.121,120.1,,14
2015-04-12,16.4,7.4,305,11.1,3.3,5.951,0.098,84.5,0,14.4
2015-04-13,15.8,7,311,8.3,3.2,6.196,0.088,66.1,7.5,11.6
2015-04-14,15.6,7,336,7.3,3.3,6.713,0.078,59,14.5,7.8
2015-04-15,16.1,7,380,7.3,3.4,7.439,0.094,63.4,0.5,12.5
2015-04-16,15.7,6.9,348,6.5,3.2,7.082,0.089,56.8,0.5,11.7
2015-04-17,16,7,327,6.4,3.7,6.737,0.11,56.7,,12.1
2015-04-18,15.9,7,303,7.1,2.9,6.05,0.1,61.9,2,15.2
2015-04-19,16.2,6.9,307,6.5,2.1,6.003,0.1,53.7,1,17.2
2015-04-20,16.6,6.9,333,7,2.1,6.505,0.109,41.6,10.5,13.5
2015-04-21,17.2,6.8,335,6.5,2.4,6.365,0.144,38.9,,14.3
2015-04-22,,,,,,,,,,13.9
2015-04-23,18.3,7.1,362,10.3,4.6,7.071,0.114,63.4,,14.5
2015-04-24,18.4,7,356,9.4,4.6,7.164,0.116,45.9,,15.7
2015-04-25,19.5,7,348,9.1,4.5,6.969,0.124,33.1,,17.1
2015-04-26,20,7,347,9.8,4.8,6.51,0.116,29,,18.5
2015-04-27,20.4,7,355,9.1,4.5,6.2,0.141,29.5,,19
2015-04-28,19.6,7,358,6.7,4.8,6.468,0.113,24,22.5,17
2015-04-29,18.4,6.9,274,3.1,4.6,6.17,0.135,13.5,39,17.8
2015-04-30,19.1,6.9,196,4.5,3.8,3.814,0.157,16.2,,19.6
2015-05-01,20.6,6.9,200,5.2,3.7,3.808,0.153,19.7,,20.2
2015-05-02,21.3,6.9,197,6.5,3.7,3.056,0.227,25.4,3.4,20.2
2015-05-03,21,6.9,231,6.1,3.6,3.13,0.253,39.1,7.7,18.2
2015-05-04,20.9,6.9,252,5.6,4.1,4.659,0.153,50.6,,15.1
2015-05-05,21.3,7.1,250,7.3,4.4,4.509,0.062,36.8,,14.1
2015-05-06,21.3,7.5,246,10.6,4.5,4.301,0.051,46.6,,15.5
2015-05-07,21.3,7.4,244,10.1,4.4,4.237,0.043,48.6,,17.5
2015-05-08,21.7,7.3,254,10,4.4,4.161,0.043,42.3,0,18.1
2015-05-09,21.9,7,260,9,4.1,4.447,0.036,36,1.5,18
2015-05-10,22.3,7.2,262,9.8,4.2,4.577,0.055,43.2,,19.1
2015-05-11,21.4,6.8,301,5.7,4.4,5.131,0.115,30,19,17.6
2015-05-12,20.6,6.8,336,3,4.4,6.523,0.118,19.5,10.5,15.8
2015-05-13,20.3,6.9,302,2,4.8,6.556,0.122,21.1,,20.1
2015-05-14,21,6.9,277,2.3,4.8,5.663,0.138,28.2,,22.1
2015-05-15,21.9,6.9,248,4.6,4.9,4.823,,46.8,1,20.8
2015-05-16,22.6,6.9,241,6.2,4.4,4.335,0.109,44.7,,19.6
2015-05-17,22.8,7,264,6.6,4.6,4.954,0.107,42.4,,19.2
2015-05-18,22.1,6.9,290,4.4,4.6,5.495,0.097,43.4,2,16.1
2015-05-19,22.4,6.8,321,3.5,4.6,6.276,0.104,38.2,,18.8
2015-05-20,22.6,6.9,315,4.6,4.5,5.979,0.084,34.6,,17.3
2015-05-21,23.4,7,320,6.7,4.5,6.017,0.06,43.1,,18.7
2015-05-22,24.2,7.2,329,7.6,4.7,6.554,0.062,49.1,,21.2
2015-05-23,24.1,7.1,324,7.4,4.6,6.266,0.057,35.4,,20.9
2015-05-24,24.3,7.3,318,8.3,4.6,6.047,0.062,34.1,,21.1
2015-05-25,24.7,7.5,319,8.5,4.6,5.988,0.065,39.3,,20.7
2015-05-26,25.2,7.4,327,7.9,4.7,6.08,0.061,38.2,,22.6
2015-05-27,25.6,7.1,336,7.4,4.6,6.2,0.04,29.1,,23.6
2015-05-28,25.7,7,331,6.4,4.6,6.129,0.04,26.3,,24.2
2015-05-29,26,7.2,325,7.6,4.5,6.144,0.057,30.9,0,23.9
2015-05-30,25.6,7,319,6.3,4.4,6.088,0.065,39.2,3.5,19.2
2015-05-31,25.4,6.8,330,4,4.5,6.621,0.081,25.1,,21.8
2015-06-01,26.1,6.8,335,5.5,5,6.614,0.071,32.5,,23.1
2015-06-02,25.7,6.7,324,5,5.4,6.38,0.065,38.4,,21.6
2015-06-03,24.9,6.7,314,3,5.4,6.04,0.057,30.9,,22.4
2015-06-04,25.1,6.7,316,3.3,5.6,6.071,0.052,29.9,,23.3
2015-06-05,24.8,6.7,318,3.7,5.5,6.103,0.051,31.9,1.5,18.3
2015-06-06,25.1,6.8,307,5,5.4,5.776,0.061,31.7,,21
2015-06-07,24.4,6.7,317,2.9,5.4,5.927,0.059,22.2,,21.6
2015-06-08,23.9,6.6,326,2.9,5.3,6.339,0.059,20.9,3.5,19.8
2015-06-09,24.8,6.7,312,6,5.3,,,20.7,,22.5
2015-06-10,25.5,6.7,317,8.1,5.2,6.152,0.025,21.7,,24.4
2015-06-11,24.7,6.6,312,4.7,5.1,6.137,0.024,23.9,0.2,23.1
2015-06-12,25.3,6.7,309,4.3,5.2,6.106,0.044,25,,25.7
2015-06-13,25.5,6.7,304,4.4,5.2,5.798,0.043,26.2,,24.3
2015-06-14,25,6.6,321,2.1,5.2,6.178,0.051,17.4,33.5,21.7
2015-06-15,25.5,6.7,324,1.8,5.2,7.202,0.068,16,,23.8
2015-06-16,26,7,240,7.1,5.1,5.009,0.08,23.2,0,23.3
2015-06-17,25.2,6.9,236,5.9,5.1,4.771,0.077,31,0,21.3
2015-06-18,25.6,7,240,6.7,5.3,5.134,0.083,33,0,24.1
2015-06-19,26.4,7.1,256,8.4,5.4,5.442,0.06,49.2,,23.7
2015-06-20,25.6,6.8,284,5.5,5.5,6.053,0.065,33.3,12.5,20.4
2015-06-21,25.2,6.7,313,3.1,5.6,7.024,0.096,22.7,0,21.8
2015-06-22,24.7,6.7,220,4.3,5.2,5.032,0.094,24.2,,22.5
2015-06-23,26.1,7.4,205,8.6,5,4.873,0.077,35.4,,24.3
2015-06-24,26,7.3,209,10.5,4.8,4.791,0.05,53.2,0,23.3
2015-06-25,25.1,6.7,234,5.4,4.4,5.48,0.055,31.6,19.7,22.2
2015-06-26,24.1,6.7,268,1.4,4.7,6.583,0.115,16.3,8.8,21.9
2015-06-27,23.4,6.6,200,1.5,4.7,5.456,0.145,9.8,0.3,21.7
2015-06-28,25.5,6.8,202,5.8,5.5,5.418,0.125,18,0,24
2015-06-29,26.4,7.6,212,10.3,5.7,5.29,0.094,48.6,,24
2015-06-30,25.3,7.1,243,6.9,5.3,5.828,0.073,50.5,16.1,20.2
2015-07-01,25.1,6.7,275,2.9,5.1,6.601,0.095,28.7,0.2,22.5
2015-07-02,25.9,6.8,286,4.8,5.1,6.7,0.077,40,,22.9
2015-07-03,26.5,6.9,274,5.5,5.1,6.114,0.068,39.8,,23.8
2015-07-04,26.8,7.4,254,8.1,5.3,5.17,0.102,38,0,22.7
2015-07-05,27.5,7.3,269,7.8,5.5,5.361,0.1,33.3,0,23.1
2015-07-06,27.1,6.9,290,6.1,5.4,5.5,0.105,32.7,,23
2015-07-07,26,6.7,309,2.4,4.9,5.667,0.099,22.6,20.8,20.2
2015-07-08,25,6.8,313,1.1,4.4,5.737,0.099,18,10.3,22.3
2015-07-09,24.3,6.8,244,0.6,4.3,4.765,0.165,12.8,37.1,25.3
2015-07-10,26.4,6.7,192,1.4,4,3.728,0.161,9.5,,28
2015-07-11,27.1,6.7,199,2.4,3.9,3.508,0.138,15.5,10,26.3
2015-07-12,25.8,6.7,224,0.4,4.1,4.686,0.187,10.3,28.3,24.9
2015-07-13,24.8,6.6,178,0.9,4,4.428,0.197,5.4,3.4,23
2015-07-14,25.8,6.7,174,2.9,3.6,3.936,0.157,6.5,,25.8
2015-07-15,26.1,6.6,190,2.1,3.5,4.146,0.156,10.6,13.7,25.2
2015-07-16,27.3,6.6,211,1.3,3.8,4.271,0.171,19.8,,25.6
2015-07-17,28.1,6.8,211,2.2,4,4.534,0.172,36.6,,25.1
2015-07-18,28.1,7.3,222,5.7,3.8,4.377,0.157,69.3,,24.6
2015-07-19,29.7,8.4,221,13.3,4.4,4.015,0.148,78.3,0,26.9
2015-07-20,29.4,8.2,222,10.9,4.1,3.787,0.115,63.2,0,26.7
2015-07-21,29.2,7.2,239,6.8,3.7,4.097,0.107,30,2.9,26
2015-07-22,29.3,6.9,276,4.9,3.6,4.972,0.105,26.3,1.8,27.4
2015-07-23,28.7,6.7,265,1.8,3.7,4.648,0.119,26.9,10.7,25.8
2015-07-24,27.8,6.7,271,0.6,3.5,4.825,,16.9,9.5,25.5
2015-07-25,27.3,6.8,290,0.3,3.6,5.249,0.236,11.3,,27.4
2015-07-26,27.8,6.8,258,0.6,3.3,4.43,0.22,12.3,,28
2015-07-27,,,,,,3.727,,,11.4,26.5
2015-07-28,29,7.2,254,6.7,3.6,3.427,0.102,54.2,4.2,26.3
2015-07-29,29.5,7,274,5.7,4,3.91,0.101,42.3,,29
2015-07-30,30.6,7.1,282,6.6,5,4.278,0.113,47.1,,29.3
2015-07-31,31.4,7.4,265,7.3,5.8,3.578,0.143,38.6,,28.9
2015-08-01,31.6,7.2,263,6.1,5.2,3.173,0.128,30.2,,28.5
2015-08-02,31.3,6.9,278,3,5.2,3.561,0.139,27.6,,28.4
2015-08-03,31.1,6.8,295,2.1,5.2,3.91,0.148,26.6,,28.4
2015-08-04,31,6.7,298,1.8,5,3.948,0.139,30.9,,28.6
2015-08-05,31.4,6.9,300,3.9,5.3,4.037,0.14,45,,29.2
2015-08-06,31.9,7.7,303,8.4,5.7,3.981,0.122,53.1,,29.7
2015-08-07,32.1,8.1,305,10.4,5.7,3.82,0.117,52.3,,30
2015-08-08,31.9,7.8,305,8.3,5.8,3.95,0.117,53.2,42.9,27.6
2015-08-09,31.5,7.3,337,5.4,6.7,5.125,0.169,69.9,,27.8
2015-08-10,31.3,7.2,343,5.1,6.9,5.129,0.141,80,,27.2
2015-08-11,30.1,7.1,286,3.1,6.7,4.458,0.169,90.6,27.6,23.2
2015-08-12,28.1,6.8,286,ND,5,4.153,0.227,35.8,1.6,23.8
2015-08-13,28.1,6.7,285,0.6,4.8,5.562,0.197,33.2,,25.8
2015-08-14,28.8,7.2,259,5.2,4.7,4.789,0.167,60.1,,26.2
2015-08-15,29.9,8.1,249,11.4,5.1,4.052,0.142,84.8,,27.3
2015-08-16,29.7,8.5,254,11.8,4.8,3.684,0.122,51.5,2.5,26.4
2015-08-17,29.2,7.4,260,6.5,4.3,3.556,0.131,31.2,3.7,26.1
2015-08-18,29.2,6.8,287,2.8,,4.376,0.118,33.8,0,25.9
2015-08-19,28.8,7,310,3.3,,,0.114,40.6,,26.2
2015-08-20,28.4,6.9,323,3.1,,5.099,0.124,43.8,8.2,23.5
2015-08-21,26.4,6.8,267,0.6,,4.737,0.187,32.1,41.5,24.5
2015-08-22,26.1,6.8,188,1.5,4,3.57,0.161,10,0,24.9
2015-08-23,26.7,6.8,194,2.6,4.1,3.537,0.151,11.8,,25.4
2015-08-24,26.4,7,200,4.8,3.9,3.345,0.144,20.6,0,24.6
2015-08-25,25.7,6.7,228,1,3.8,3.945,0.133,20.8,15.7,22.5
2015-08-26,26,6.7,277,1.7,4.2,4.932,0.138,33.2,,23.4
2015-08-27,26.6,6.8,290,4.7,4.4,5.551,0.11,66.1,5.2,23.3
2015-08-28,26.9,7.2,272,7.1,4.9,5.467,0.151,77.9,0,24.5
2015-08-29,27.7,7.8,264,7.9,4.6,4.704,0.142,60.8,,23.9
2015-08-30,27.8,7.9,278,10.9,4.7,4.647,0.138,44,,24.4
2015-08-31,28,7.3,295,7.7,4.6,4.88,0.158,44.7,,25.5
2015-09-01,28.1,7.3,299,7.6,4.6,4.691,0.138,41.2,1.4,25.2
2015-09-02,27.7,7,311,4.1,4.4,4.74,0.119,34.5,15.3,23.6
2015-09-03,27.7,6.9,285,1.8,4.6,4.877,0.176,31.3,6.7,23.5
2015-09-04,27.6,7.1,255,5.1,4.4,3.775,0.16,36.7,,24.2
2015-09-05,26.8,6.9,233,2.7,4,3.471,0.144,32,17.3,22.4
2015-09-06,25.9,6.7,235,ND,3.9,4.055,0.197,15.1,2.8,22.4
2015-09-07,26.1,6.8,273,1,4.2,5.107,0.207,19.7,,22.5
2015-09-08,26.8,7.4,241,6.2,4,4.549,0.169,41.5,,21.9
2015-09-09,26.1,7.2,235,7.4,3.8,4.154,0.13,42.6,,22.2
2015-09-10,26.3,7.5,250,8.7,,3.977,0.124,47.4,,22.4
2015-09-11,26.3,7.7,263,10.1,4.5,4.164,,68.9,0,22.4
2015-09-12,25.4,7,289,6.5,4.3,4.537,0.094,43.9,2.7,19.6
2015-09-13,25,7,316,6.4,4.2,4.937,0.096,33.2,,19.9
2015-09-14,25.4,7.4,317,9.8,4.2,4.959,0.08,41.4,,20.8
2015-09-15,25,7.4,315,9.9,,4.626,0.082,41.9,,21.2
2015-09-16,24.4,7.2,312,9.3,,4.527,0.09,32.1,,20
2015-09-17,25.1,7.4,311,8.9,,4.421,0.099,33.2,,22.2
2015-09-18,25.6,7.8,316,10.4,,4.459,0.088,33.8,,22.1
2015-09-19,25.8,7.5,329,9.3,3.9,4.854,0.076,26,,21.9
2015-09-20,25.4,7.6,331,9.4,3.8,4.986,0.081,17,,21.5
2015-09-21,25.6,7.3,350,8.9,3.8,5.428,0.082,23.7,,22.7
2015-09-22,25.5,6.9,372,5.6,3.8,5.965,0.081,17.6,,22.7
2015-09-23,24.4,6.8,359,2.2,4.1,6.056,0.105,13.9,18.9,18.5
2015-09-24,24.8,6.8,353,1.9,4.7,6.317,0.121,15.8,,21.8
2015-09-25,24.9,6.8,345,2.6,4.7,6.046,0.11,21.1,,22.2
2015-09-26,24.6,6.8,335,2.8,5,5.685,0.117,29.4,,21.6
2015-09-27,25,6.8,322,3.6,5.2,5.163,0.163,31.3,,22.1
2015-09-28,25.3,7,322,7.1,5,4.888,0.112,35.9,,22.7
2015-09-29,25.5,6.9,322,4.6,5,4.894,0.111,23.6,,23.9
2015-09-30,24.1,6.8,337,2.3,4.9,5.365,0.101,20.7,1.5,19.3
2015-10-01,23,6.8,319,0.7,4.6,6.268,0.13,13.9,56.4,18.9
2015-10-02,21.7,6.7,193,0.8,4,3.964,0.156,6.6,,17.1
2015-10-03,21.6,6.7,209,1,4.1,3.715,0.14,6.1,,18.6
2015-10-04,21.6,6.7,223,3,3.9,3.604,0.125,6.8,,19.2
2015-10-05,22.3,6.7,240,1.8,4.1,4.148,0.14,8.5,,20
2015-10-06,22.5,6.7,253,3.6,4.1,4.279,0.118,16.4,,19.4
2015-10-07,22.6,7.5,258,7.7,4.3,4.412,0.1,54.2,,19.2
2015-10-08,22.4,7.5,274,9.3,4.7,4.646,0.081,68.3,1.2,18.6
2015-10-09,21.9,7.1,286,7.7,4.5,4.919,0.063,49.2,0,17.5
2015-10-10,21.5,6.9,297,6.2,4.6,5.325,0.07,38.2,2.6,15.7
2015-10-11,20.9,6.9,306,5.3,5.4,5.362,,26,3.9,14.1
2015-10-12,20.4,6.9,318,5.5,,5.3,,29.1,1.2,15
2015-10-13,21,7,345,6.3,5.8,5.69,0.065,30.4,0,16.1
2015-10-14,21.1,7.1,345,6.7,5.3,5.617,0.045,25.2,,17
2015-10-15,21.5,7.2,344,6,5.2,,0.057,22.3,,18
2015-10-16,21.4,7,354,5.2,5.5,,0.072,24.1,,17.3
2015-10-17,21.4,6.9,373,4.3,5.6,,0.086,23.4,,18
2015-10-18,21.4,6.8,377,3.4,5.4,,0.101,21.1,,18.2
2015-10-19,,,,,,,,,,18.8
2015-10-20,21.4,7.1,382,7.8,5.3,5.949,0.061,31.2,,19.1
2015-10-21,21.4,7.1,391,6.8,5.2,6.02,0.06,31.4,,19.2
2015-10-22,21.4,7.1,397,6.9,5.1,6.016,0.059,30.8,,19.2
2015-10-23,,,,,,,,,,18.6
2015-10-24,21.1,7.1,420,9.5,5.4,6.461,0.059,36,1.1,15.9
2015-10-25,21.2,7,421,7.3,5.3,6.617,0.071,28.7,,16.9
2015-10-26,20.5,6.8,427,5.1,,6.743,0.071,19.6,,16.9
2015-10-27,20.1,6.8,425,4.3,4.8,6.96,0.09,19.3,24.5,15.2
2015-10-28,19.5,6.9,434,4.4,5.1,7.081,0.09,25.3,,13.6
2015-10-29,19.2,6.8,429,4.3,5,7.184,0.081,17.7,,13.1
2015-10-30,18.3,6.8,391,3,5,6.828,0.112,15.6,0,10.2
2015-10-31,17.6,6.8,384,2.3,5,6.488,0.121,14.5,,9.1
2015-11-01,16.7,6.8,339,1.5,4.9,5.666,0.163,13.5,,8.1
2015-11-02,16.3,6.7,345,1.5,4.7,5.445,0.162,10.8,0,10.4
2015-11-03,16.5,6.8,355,3.5,4.7,4.866,0.144,16.7,,12.2
2015-11-04,16.5,6.8,376,4.4,4.8,5.159,0.12,18.6,,13.3
2015-11-05,17.1,6.9,406,6.3,4.8,5.878,0.094,28.5,,15.6
2015-11-06,16.9,6.8,436,5.4,4.9,6.818,0.081,23.5,4.1,16.1
2015-11-07,16.8,6.8,427,4.1,4.7,6.743,0.106,19.6,22.8,15.6
2015-11-08,17.7,6.6,453,1.9,4.7,7.394,0.144,14.5,4.9,16.5
2015-11-09,18,6.7,460,0.6,5,8.04,0.193,12.2,1.5,13.6
2015-11-10,17.4,6.8,411,ND,5.3,7.302,0.308,13.1,0,11.5
2015-11-11,17.3,6.7,356,0.6,4.9,5.879,0.337,18.9,,12.8
